"Date","Value"
"04/29/1999",4.801
"04/30/1999",4.845
"05/03/1999",4.8925
"05/04/1999",4.8825
"05/05/1999",4.8475
"05/06/1999",4.835
"05/07/1999",4.775
"05/10/1999",4.79
"05/11/1999",4.775
"05/12/1999",4.7525
"05/13/1999",4.6975
"05/14/1999",4.6925
"05/17/1999",4.7075
"05/18/1999",4.755
"05/19/1999",4.715
"05/20/1999",4.68
"05/21/1999",4.6175
"05/24/1999",4.55
"05/25/1999",4.5975
"05/26/1999",4.555
"05/27/1999",4.5725
"05/28/1999",4.6175
"06/01/1999",4.58
"06/02/1999",4.5875
"06/03/1999",4.655
"06/04/1999",4.645
"06/07/1999",4.6825
"06/08/1999",4.69
"06/09/1999",4.715
"06/10/1999",4.69
"06/11/1999",4.7025
"06/14/1999",4.715
"06/15/1999",4.6325
"06/16/1999",4.645
"06/17/1999",4.63
"06/18/1999",4.7475
"06/21/1999",4.715
"06/22/1999",4.6775
"06/23/1999",4.6575
"06/24/1999",4.5275
"06/25/1999",4.5065
"06/28/1999",4.4645
"06/29/1999",4.461
"06/30/1999",4.501
"07/01/1999",4.44
"07/02/1999",4.325
"07/06/1999",4.15
"07/07/1999",4.1575
"07/08/1999",4.1
"07/09/1999",4.12
"07/12/1999",4.2125
"07/13/1999",4.23
"07/14/1999",4.2325
"07/15/1999",4.285
"07/16/1999",4.1775
"07/19/1999",4.2375
"07/20/1999",4.315
"07/21/1999",4.5125
"07/22/1999",4.4925
"07/23/1999",4.72
"07/26/1999",4.5375
"07/27/1999",4.2965
"07/28/1999",4.25
"07/29/1999",4.3035
"07/30/1999",4.317
"08/02/1999",4.61
"08/03/1999",4.7325
"08/04/1999",4.875
"08/05/1999",4.735
"08/06/1999",4.77
"08/09/1999",4.8175
"08/10/1999",4.865
"08/11/1999",4.785
"08/12/1999",4.485
"08/13/1999",4.475
"08/16/1999",4.565
"08/17/1999",4.655
"08/18/1999",4.63
"08/19/1999",4.7225
"08/20/1999",4.675
"08/23/1999",4.655
"08/24/1999",4.6175
"08/25/1999",4.6925
"08/26/1999",4.6255
"08/27/1999",4.6835
"08/30/1999",4.689
"08/31/1999",4.821
"09/01/1999",4.8875
"09/02/1999",4.955
"09/03/1999",4.9825
"09/07/1999",5.205
"09/08/1999",5.0825
"09/09/1999",5.0725
"09/10/1999",5.1575
"09/13/1999",5.1025
"09/14/1999",5.0175
"09/15/1999",4.89
"09/16/1999",4.93
"09/17/1999",4.875
"09/20/1999",4.87
"09/21/1999",4.85
"09/22/1999",4.8525
"09/23/1999",4.78
"09/24/1999",4.8
"09/27/1999",4.8475
"09/28/1999",4.9025
"09/29/1999",4.9175
"09/30/1999",4.9125
"10/01/1999",4.81
"10/04/1999",4.8325
"10/05/1999",4.8375
"10/06/1999",4.8925
"10/07/1999",4.8925
"10/08/1999",4.915
"10/11/1999",4.9325
"10/12/1999",4.995
"10/13/1999",4.9975
"10/14/1999",4.9675
"10/15/1999",4.92
"10/18/1999",4.95
"10/19/1999",4.9475
"10/20/1999",4.88
"10/21/1999",4.7975
"10/22/1999",4.7275
"10/25/1999",4.7875
"10/26/1999",4.704
"10/27/1999",4.7435
"10/28/1999",4.731
"10/29/1999",4.803
"11/01/1999",4.775
"11/02/1999",4.825
"11/03/1999",4.8225
"11/04/1999",4.8575
"11/05/1999",4.825
"11/08/1999",4.83
"11/09/1999",4.79
"11/10/1999",4.66
"11/11/1999",4.675
"11/12/1999",4.6275
"11/15/1999",4.6925
"11/16/1999",4.705
"11/17/1999",4.6625
"11/18/1999",4.5975
"11/19/1999",4.6475
"11/22/1999",4.68
"11/23/1999",4.6875
"11/24/1999",4.6525
"11/26/1999",4.6325
"11/29/1999",4.675
"11/30/1999",4.7625
"12/01/1999",4.76
"12/02/1999",4.7275
"12/03/1999",4.725
"12/06/1999",4.765
"12/07/1999",4.8025
"12/08/1999",4.72
"12/09/1999",4.595
"12/10/1999",4.61
"12/13/1999",4.51
"12/14/1999",4.53
"12/15/1999",4.5275
"12/16/1999",4.5125
"12/17/1999",4.5225
"12/20/1999",4.585
"12/21/1999",4.5675
"12/22/1999",4.66
"12/23/1999",4.67
"12/27/1999",4.602
"12/28/1999",4.6165
"12/29/1999",4.5975
"12/30/1999",4.6815
"12/31/1999",4.475
"01/03/2000",4.645
"01/04/2000",4.715
"01/05/2000",4.77
"01/06/2000",4.755
"01/07/2000",4.7875
"01/10/2000",4.735
"01/11/2000",4.745
"01/12/2000",4.8025
"01/13/2000",4.89
"01/14/2000",4.9625
"01/18/2000",5.0225
"01/19/2000",5.01
"01/20/2000",5.055
"01/21/2000",5.0525
"01/24/2000",5.12
"01/25/2000",5.17
"01/26/2000",5.1325
"01/27/2000",5.27
"01/28/2000",5.235
"01/31/2000",5.08
"02/01/2000",5.1
"02/02/2000",5.075
"02/03/2000",5.01
"02/04/2000",5.055
"02/07/2000",5.065
"02/08/2000",5.0025
"02/09/2000",5.0375
"02/10/2000",5.13
"02/11/2000",5.0525
"02/14/2000",5.05
"02/15/2000",5.0875
"02/16/2000",5.075
"02/17/2000",5.08
"02/18/2000",5.145
"02/22/2000",5.13
"02/23/2000",4.9975
"02/24/2000",5.0635
"02/25/2000",5.004
"02/28/2000",5.0285
"02/29/2000",5.0905
"03/01/2000",5.0625
"03/02/2000",5.105
"03/03/2000",5.13
"03/06/2000",5.1725
"03/07/2000",5.115
"03/08/2000",5.155
"03/09/2000",5.165
"03/10/2000",5.0975
"03/13/2000",5.23
"03/14/2000",5.3
"03/15/2000",5.25
"03/16/2000",5.255
"03/17/2000",5.375
"03/20/2000",5.2575
"03/21/2000",5.2675
"03/22/2000",5.31
"03/23/2000",5.22
"03/24/2000",5.3075
"03/27/2000",5.315
"03/28/2000",5.265
"03/29/2000",5.29
"03/30/2000",5.375
"03/31/2000",5.455
"04/03/2000",5.465
"04/04/2000",5.385
"04/05/2000",5.43
"04/06/2000",5.31
"04/07/2000",5.3875
"04/10/2000",5.32
"04/11/2000",5.28
"04/12/2000",5.375
"04/13/2000",5.3825
"04/14/2000",5.325
"04/17/2000",5.315
"04/18/2000",5.34
"04/19/2000",5.375
"04/20/2000",5.3625
"04/24/2000",5.44
"04/25/2000",5.457
"04/26/2000",5.4545
"04/27/2000",5.4
"04/28/2000",5.367
"05/01/2000",5.6775
"05/02/2000",5.655
"05/03/2000",5.72
"05/04/2000",5.7225
"05/05/2000",5.66
"05/08/2000",5.59
"05/09/2000",5.56
"05/10/2000",5.7
"05/11/2000",5.685
"05/12/2000",5.6575
"05/15/2000",5.4975
"05/16/2000",5.4375
"05/17/2000",5.4125
"05/18/2000",5.4775
"05/19/2000",5.545
"05/22/2000",5.53
"05/23/2000",5.4875
"05/24/2000",5.4225
"05/25/2000",5.2725
"05/26/2000",5.3425
"05/30/2000",5.17
"05/31/2000",5.175
"06/01/2000",5.225
"06/02/2000",5.3375
"06/05/2000",5.2925
"06/06/2000",5.305
"06/07/2000",5.225
"06/08/2000",5.215
"06/09/2000",5.2075
"06/12/2000",5.105
"06/13/2000",5.105
"06/14/2000",5.1075
"06/15/2000",5.1
"06/16/2000",5.0475
"06/19/2000",5.05
"06/20/2000",5.01
"06/21/2000",5.065
"06/22/2000",5.0175
"06/23/2000",4.98
"06/26/2000",4.995
"06/27/2000",4.965
"06/28/2000",4.889
"06/29/2000",4.9195
"06/30/2000",4.817
"07/03/2000",4.725
"07/05/2000",4.7475
"07/06/2000",4.6925
"07/07/2000",4.7325
"07/10/2000",4.735
"07/11/2000",4.695
"07/12/2000",4.7225
"07/13/2000",4.665
"07/14/2000",4.62
"07/17/2000",4.575
"07/18/2000",4.555
"07/19/2000",4.525
"07/20/2000",4.56
"07/21/2000",4.6025
"07/24/2000",4.57
"07/25/2000",4.5275
"07/26/2000",4.5055
"07/27/2000",4.528
"07/28/2000",4.4785
"07/31/2000",4.448
"08/01/2000",4.415
"08/02/2000",4.47
"08/03/2000",4.4225
"08/04/2000",4.4075
"08/07/2000",4.3725
"08/08/2000",4.4425
"08/09/2000",4.43
"08/10/2000",4.475
"08/11/2000",4.525
"08/14/2000",4.56
"08/15/2000",4.575
"08/16/2000",4.65
"08/17/2000",4.6
"08/18/2000",4.5825
"08/21/2000",4.62
"08/22/2000",4.585
"08/23/2000",4.595
"08/24/2000",4.6175
"08/25/2000",4.6175
"08/28/2000",4.7225
"08/29/2000",4.8865
"08/30/2000",4.8805
"08/31/2000",5.0295
"09/01/2000",5.035
"09/05/2000",5.1275
"09/06/2000",4.9525
"09/07/2000",4.9
"09/08/2000",5.05
"09/11/2000",5.06
"09/12/2000",5.055
"09/13/2000",4.995
"09/14/2000",4.9175
"09/15/2000",4.8325
"09/18/2000",4.885
"09/19/2000",4.8375
"09/20/2000",4.875
"09/21/2000",4.9175
"09/22/2000",4.96
"09/25/2000",4.935
"09/26/2000",4.9375
"09/27/2000",4.9575
"09/28/2000",4.9825
"09/29/2000",4.905
"10/02/2000",4.895
"10/03/2000",4.89
"10/04/2000",4.8625
"10/05/2000",4.85
"10/06/2000",4.85
"10/09/2000",4.83
"10/10/2000",4.8575
"10/11/2000",4.78
"10/12/2000",4.7425
"10/13/2000",4.66
"10/16/2000",4.65
"10/17/2000",4.6825
"10/18/2000",4.6775
"10/19/2000",4.715
"10/20/2000",4.6875
"10/23/2000",4.63
"10/24/2000",4.6775
"10/25/2000",4.67
"10/26/2000",4.631
"10/27/2000",4.605
"10/30/2000",4.6245
"10/31/2000",4.6815
"11/01/2000",4.735
"11/02/2000",4.8325
"11/03/2000",4.8425
"11/06/2000",4.8475
"11/07/2000",4.8575
"11/08/2000",4.84
"11/09/2000",4.7675
"11/10/2000",4.725
"11/13/2000",4.7625
"11/14/2000",4.7775
"11/15/2000",4.815
"11/16/2000",4.775
"11/17/2000",4.8775
"11/20/2000",4.9075
"11/21/2000",4.89
"11/22/2000",4.91
"11/24/2000",5.0075
"11/27/2000",4.9725
"11/28/2000",5.0075
"11/29/2000",4.9975
"11/30/2000",5.06
"12/01/2000",5.08
"12/04/2000",5.045
"12/05/2000",5.0075
"12/06/2000",5.07
"12/07/2000",5.03
"12/08/2000",5.115
"12/11/2000",5.11
"12/12/2000",5.0725
"12/13/2000",5.065
"12/14/2000",5.0425
"12/15/2000",5.0725
"12/18/2000",5.0975
"12/19/2000",5.1175
"12/20/2000",5.08
"12/21/2000",5.1
"12/22/2000",5.1025
"12/26/2000",5.066
"12/27/2000",5.026
"12/28/2000",5.0395
"12/29/2000",5.077
"01/02/2001",5.045
"01/03/2001",5.0675
"01/04/2001",5.005
"01/05/2001",4.9725
"01/08/2001",4.99
"01/09/2001",5.0275
"01/10/2001",4.9725
"01/11/2001",4.845
"01/12/2001",4.825
"01/16/2001",4.775
"01/17/2001",4.7275
"01/18/2001",4.735
"01/19/2001",4.7075
"01/22/2001",4.7675
"01/23/2001",4.6825
"01/24/2001",4.6975
"01/25/2001",4.66
"01/26/2001",4.6025
"01/29/2001",4.5975
"01/30/2001",4.61
"01/31/2001",4.595
"02/01/2001",4.625
"02/02/2001",4.685
"02/05/2001",4.6225
"02/06/2001",4.6425
"02/07/2001",4.635
"02/08/2001",4.5225
"02/09/2001",4.5625
"02/12/2001",4.5325
"02/13/2001",4.5
"02/14/2001",4.52
"02/15/2001",4.5025
"02/16/2001",4.54
"02/20/2001",4.54
"02/21/2001",4.575
"02/22/2001",4.55
"02/23/2001",4.48
"02/26/2001",4.4845
"02/27/2001",4.511
"02/28/2001",4.553
"03/01/2001",4.6
"03/02/2001",4.58
"03/05/2001",4.6
"03/06/2001",4.67
"03/07/2001",4.63
"03/08/2001",4.61
"03/09/2001",4.62
"03/12/2001",4.61
"03/13/2001",4.5675
"03/14/2001",4.44
"03/15/2001",4.455
"03/16/2001",4.43
"03/19/2001",4.435
"03/20/2001",4.4675
"03/21/2001",4.4325
"03/22/2001",4.3425
"03/23/2001",4.365
"03/26/2001",4.42
"03/27/2001",4.4525
"03/28/2001",4.4175
"03/29/2001",4.365
"03/30/2001",4.285
"04/02/2001",4.3275
"04/03/2001",4.3025
"04/04/2001",4.3725
"04/05/2001",4.375
"04/06/2001",4.36
"04/09/2001",4.4125
"04/10/2001",4.3275
"04/11/2001",4.3725
"04/12/2001",4.3525
"04/16/2001",4.3275
"04/17/2001",4.295
"04/18/2001",4.34
"04/19/2001",4.2925
"04/20/2001",4.2925
"04/23/2001",4.2325
"04/24/2001",4.26
"04/25/2001",4.221
"04/26/2001",4.2985
"04/27/2001",4.2575
"04/30/2001",4.3725
"05/01/2001",4.3725
"05/02/2001",4.4025
"05/03/2001",4.3775
"05/04/2001",4.4225
"05/07/2001",4.3775
"05/08/2001",4.405
"05/09/2001",4.395
"05/10/2001",4.35
"05/11/2001",4.3575
"05/14/2001",4.4325
"05/15/2001",4.44
"05/16/2001",4.475
"05/17/2001",4.51
"05/18/2001",4.495
"05/21/2001",4.4325
"05/22/2001",4.4375
"05/23/2001",4.455
"05/24/2001",4.4975
"05/25/2001",4.4725
"05/29/2001",4.3925
"05/30/2001",4.375
"05/31/2001",4.51
"06/01/2001",4.55
"06/04/2001",4.53
"06/05/2001",4.5325
"06/06/2001",4.615
"06/07/2001",4.615
"06/08/2001",4.665
"06/11/2001",4.715
"06/12/2001",4.7375
"06/13/2001",4.74
"06/14/2001",4.7075
"06/15/2001",4.585
"06/18/2001",4.64
"06/19/2001",4.6975
"06/20/2001",4.66
"06/21/2001",4.6025
"06/22/2001",4.545
"06/25/2001",4.5075
"06/26/2001",4.5555
"06/27/2001",4.591
"06/28/2001",4.5845
"06/29/2001",4.759
"07/02/2001",4.8275
"07/03/2001",4.835
"07/05/2001",4.88
"07/06/2001",4.8825
"07/09/2001",4.9675
"07/10/2001",5.03
"07/11/2001",5.105
"07/12/2001",5.27
"07/13/2001",5.265
"07/16/2001",5.11
"07/17/2001",5.28
"07/18/2001",5.1375
"07/19/2001",5.13
"07/20/2001",4.96
"07/23/2001",5.0375
"07/24/2001",5.0375
"07/25/2001",5.1075
"07/26/2001",5.097
"07/27/2001",5.151
"07/30/2001",5.04
"07/31/2001",5.1235
"08/01/2001",5.075
"08/02/2001",4.945
"08/03/2001",4.9225
"08/06/2001",4.99
"08/07/2001",5.0675
"08/08/2001",5.105
"08/09/2001",5.1025
"08/10/2001",5.16
"08/13/2001",5.2225
"08/14/2001",5.1075
"08/15/2001",5.175
"08/16/2001",5.0275
"08/17/2001",5.0425
"08/20/2001",4.8975
"08/21/2001",4.9175
"08/22/2001",4.875
"08/23/2001",4.8175
"08/24/2001",4.7825
"08/27/2001",4.7925
"08/28/2001",4.764
"08/29/2001",4.826
"08/30/2001",4.78
"08/31/2001",4.847
"09/04/2001",4.8425
"09/05/2001",4.7825
"09/06/2001",4.7025
"09/07/2001",4.6975
"09/10/2001",4.7
"09/11/2001",4.515
"09/12/2001",4.515
"09/13/2001",4.82
"09/14/2001",4.74
"09/17/2001",4.8
"09/18/2001",4.75
"09/19/2001",4.695
"09/20/2001",4.735
"09/21/2001",4.6975
"09/24/2001",4.68
"09/25/2001",4.635
"09/26/2001",4.65
"09/27/2001",4.6175
"09/28/2001",4.5125
"10/01/2001",4.52
"10/02/2001",4.53
"10/03/2001",4.52
"10/04/2001",4.51
"10/05/2001",4.5225
"10/08/2001",4.54
"10/09/2001",4.515
"10/10/2001",4.4825
"10/11/2001",4.4775
"10/12/2001",4.355
"10/15/2001",4.2925
"10/16/2001",4.305
"10/17/2001",4.34
"10/18/2001",4.31
"10/19/2001",4.2475
"10/22/2001",4.2075
"10/23/2001",4.2075
"10/24/2001",4.245
"10/25/2001",4.2825
"10/26/2001",4.2805
"10/29/2001",4.296
"10/30/2001",4.3685
"10/31/2001",4.351
"11/01/2001",4.415
"11/02/2001",4.39
"11/05/2001",4.4125
"11/06/2001",4.36
"11/07/2001",4.4125
"11/08/2001",4.3775
"11/09/2001",4.445
"11/12/2001",4.4725
"11/13/2001",4.4525
"11/14/2001",4.4725
"11/15/2001",4.4675
"11/16/2001",4.525
"11/19/2001",4.5225
"11/20/2001",4.485
"11/21/2001",4.5
"11/23/2001",4.5125
"11/26/2001",4.4125
"11/27/2001",4.44
"11/28/2001",4.355
"11/29/2001",4.365
"11/30/2001",4.445
"12/03/2001",4.4725
"12/04/2001",4.4475
"12/05/2001",4.425
"12/06/2001",4.415
"12/07/2001",4.4525
"12/10/2001",4.43
"12/11/2001",4.375
"12/12/2001",4.325
"12/13/2001",4.3375
"12/14/2001",4.3625
"12/17/2001",4.3675
"12/18/2001",4.32
"12/19/2001",4.35
"12/20/2001",4.355
"12/21/2001",4.355
"12/24/2001",4.255
"12/26/2001",4.2825
"12/27/2001",4.278
"12/28/2001",4.2515
"12/31/2001",4.22
"01/02/2002",4.1825
"01/03/2002",4.24
"01/04/2002",4.245
"01/07/2002",4.3075
"01/08/2002",4.35
"01/09/2002",4.395
"01/10/2002",4.325
"01/11/2002",4.43
"01/14/2002",4.4675
"01/15/2002",4.46
"01/16/2002",4.525
"01/17/2002",4.5075
"01/18/2002",4.455
"01/22/2002",4.39
"01/23/2002",4.335
"01/24/2002",4.3725
"01/25/2002",4.3075
"01/28/2002",4.31
"01/29/2002",4.285
"01/30/2002",4.2775
"01/31/2002",4.3025
"02/01/2002",4.2675
"02/04/2002",4.34
"02/05/2002",4.3275
"02/06/2002",4.28
"02/07/2002",4.3125
"02/08/2002",4.29
"02/11/2002",4.31
"02/12/2002",4.3625
"02/13/2002",4.395
"02/14/2002",4.3625
"02/15/2002",4.3725
"02/19/2002",4.3825
"02/20/2002",4.45
"02/21/2002",4.44
"02/22/2002",4.4125
"02/25/2002",4.375
"02/26/2002",4.3845
"02/27/2002",4.456
"02/28/2002",4.3935
"03/01/2002",4.515
"03/04/2002",4.51
"03/05/2002",4.5725
"03/06/2002",4.545
"03/07/2002",4.595
"03/08/2002",4.655
"03/11/2002",4.6475
"03/12/2002",4.6325
"03/13/2002",4.6275
"03/14/2002",4.685
"03/15/2002",4.7225
"03/18/2002",4.605
"03/19/2002",4.635
"03/20/2002",4.585
"03/21/2002",4.5925
"03/22/2002",4.645
"03/25/2002",4.625
"03/26/2002",4.6775
"03/27/2002",4.7275
"03/28/2002",4.7625
"04/01/2002",4.7575
"04/02/2002",4.7325
"04/03/2002",4.6175
"04/04/2002",4.59
"04/05/2002",4.655
"04/08/2002",4.58
"04/09/2002",4.6125
"04/10/2002",4.605
"04/11/2002",4.58
"04/12/2002",4.61
"04/15/2002",4.565
"04/16/2002",4.6325
"04/17/2002",4.7325
"04/18/2002",4.7025
"04/19/2002",4.72
"04/22/2002",4.705
"04/23/2002",4.74
"04/24/2002",4.795
"04/25/2002",4.745
"04/26/2002",4.683
"04/29/2002",4.64
"04/30/2002",4.6585
"05/01/2002",4.6425
"05/02/2002",4.6375
"05/03/2002",4.6125
"05/06/2002",4.6275
"05/07/2002",4.655
"05/08/2002",4.72
"05/09/2002",4.7625
"05/10/2002",4.7075
"05/13/2002",4.775
"05/14/2002",4.76
"05/15/2002",4.82
"05/16/2002",4.8475
"05/17/2002",4.875
"05/20/2002",4.9125
"05/21/2002",4.905
"05/22/2002",4.93
"05/23/2002",4.915
"05/24/2002",4.91
"05/28/2002",4.9725
"05/29/2002",4.9625
"05/30/2002",5.0125
"05/31/2002",5.0875
"06/03/2002",5.055
"06/04/2002",5.0975
"06/05/2002",5.1375
"06/06/2002",5.1325
"06/07/2002",5.075
"06/10/2002",5.005
"06/11/2002",5.005
"06/12/2002",4.9325
"06/13/2002",5.0125
"06/14/2002",4.97
"06/17/2002",4.9875
"06/18/2002",4.93
"06/19/2002",4.915
"06/20/2002",4.875
"06/21/2002",4.95
"06/24/2002",5.0525
"06/25/2002",5.025
"06/26/2002",5.117
"06/27/2002",5.178
"06/28/2002",5.303
"07/01/2002",5.4025
"07/02/2002",5.31
"07/03/2002",5.38
"07/05/2002",5.4575
"07/08/2002",5.43
"07/09/2002",5.53
"07/10/2002",5.5125
"07/11/2002",5.5475
"07/12/2002",5.5825
"07/15/2002",5.7
"07/16/2002",5.7975
"07/17/2002",5.7675
"07/18/2002",5.775
"07/19/2002",5.7525
"07/22/2002",5.9375
"07/23/2002",5.76
"07/24/2002",5.84
"07/25/2002",5.6775
"07/26/2002",5.471
"07/29/2002",5.2865
"07/30/2002",5.367
"07/31/2002",5.567
"08/01/2002",5.5875
"08/02/2002",5.55
"08/05/2002",5.49
"08/06/2002",5.515
"08/07/2002",5.5075
"08/08/2002",5.455
"08/09/2002",5.5475
"08/12/2002",5.8175
"08/13/2002",5.85
"08/14/2002",5.94
"08/15/2002",5.9225
"08/16/2002",5.8325
"08/19/2002",5.69
"08/20/2002",5.5175
"08/21/2002",5.5425
"08/22/2002",5.48
"08/23/2002",5.52
"08/26/2002",5.5375
"08/27/2002",5.591
"08/28/2002",5.528
"08/29/2002",5.455
"08/30/2002",5.476
"09/03/2002",5.495
"09/04/2002",5.5275
"09/05/2002",5.5725
"09/06/2002",5.6
"09/09/2002",5.71
"09/10/2002",5.7725
"09/11/2002",5.8875
"09/12/2002",5.7825
"09/13/2002",5.6525
"09/16/2002",5.725
"09/17/2002",5.73
"09/18/2002",5.72
"09/19/2002",5.64
"09/20/2002",5.645
"09/23/2002",5.5325
"09/24/2002",5.6175
"09/25/2002",5.5875
"09/26/2002",5.655
"09/27/2002",5.6025
"09/30/2002",5.4575
"10/01/2002",5.42
"10/02/2002",5.375
"10/03/2002",5.38
"10/04/2002",5.395
"10/07/2002",5.3975
"10/08/2002",5.3525
"10/09/2002",5.235
"10/10/2002",5.2475
"10/11/2002",5.285
"10/14/2002",5.325
"10/15/2002",5.4775
"10/16/2002",5.47
"10/17/2002",5.5075
"10/18/2002",5.46
"10/21/2002",5.51
"10/22/2002",5.465
"10/23/2002",5.545
"10/24/2002",5.575
"10/25/2002",5.57
"10/28/2002",5.4565
"10/29/2002",5.579
"10/30/2002",5.5775
"10/31/2002",5.6625
"11/01/2002",5.6875
"11/04/2002",5.7275
"11/05/2002",5.7275
"11/06/2002",5.75
"11/07/2002",5.6825
"11/08/2002",5.585
"11/11/2002",5.6825
"11/12/2002",5.625
"11/13/2002",5.63
"11/14/2002",5.6725
"11/15/2002",5.6325
"11/18/2002",5.665
"11/19/2002",5.7375
"11/20/2002",5.7575
"11/21/2002",5.695
"11/22/2002",5.7175
"11/25/2002",5.7225
"11/26/2002",5.73
"11/27/2002",5.7725
"11/29/2002",5.7875
"12/02/2002",5.785
"12/03/2002",5.645
"12/04/2002",5.6625
"12/05/2002",5.62
"12/06/2002",5.6325
"12/09/2002",5.62
"12/10/2002",5.64
"12/11/2002",5.68
"12/12/2002",5.76
"12/13/2002",5.72
"12/16/2002",5.615
"12/17/2002",5.56
"12/18/2002",5.6025
"12/19/2002",5.6375
"12/20/2002",5.72
"12/23/2002",5.7275
"12/24/2002",5.625
"12/26/2002",5.6505
"12/27/2002",5.6845
"12/30/2002",5.6365
"12/31/2002",5.659
"01/02/2003",5.81
"01/03/2003",5.7775
"01/06/2003",5.77
"01/07/2003",5.7975
"01/08/2003",5.82
"01/09/2003",5.7975
"01/10/2003",5.5675
"01/13/2003",5.48
"01/14/2003",5.5
"01/15/2003",5.4975
"01/16/2003",5.49
"01/17/2003",5.56
"01/21/2003",5.56
"01/22/2003",5.6
"01/23/2003",5.615
"01/24/2003",5.69
"01/27/2003",5.6725
"01/28/2003",5.7325
"01/29/2003",5.6125
"01/30/2003",5.685
"01/31/2003",5.64
"02/03/2003",5.68
"02/04/2003",5.705
"02/05/2003",5.63
"02/06/2003",5.625
"02/07/2003",5.5575
"02/10/2003",5.6475
"02/11/2003",5.72
"02/12/2003",5.6325
"02/13/2003",5.7175
"02/14/2003",5.73
"02/18/2003",5.74
"02/19/2003",5.7175
"02/20/2003",5.685
"02/21/2003",5.74
"02/24/2003",5.7225
"02/25/2003",5.759
"02/26/2003",5.7915
"02/27/2003",5.818
"02/28/2003",5.754
"03/03/2003",5.7675
"03/04/2003",5.71
"03/05/2003",5.675
"03/06/2003",5.6225
"03/07/2003",5.6325
"03/10/2003",5.6575
"03/11/2003",5.715
"03/12/2003",5.655
"03/13/2003",5.7525
"03/14/2003",5.745
"03/17/2003",5.6825
"03/18/2003",5.74
"03/19/2003",5.705
"03/20/2003",5.745
"03/21/2003",5.7675
"03/24/2003",5.6975
"03/25/2003",5.735
"03/26/2003",5.69
"03/27/2003",5.8025
"03/28/2003",5.8
"03/31/2003",5.745
"04/01/2003",5.7375
"04/02/2003",5.8675
"04/03/2003",5.8525
"04/04/2003",5.9075
"04/07/2003",5.9875
"04/08/2003",6.01
"04/09/2003",6.04
"04/10/2003",6.01
"04/11/2003",6.0025
"04/14/2003",6.0775
"04/15/2003",6.105
"04/16/2003",6.0925
"04/17/2003",6.22
"04/21/2003",6.165
"04/22/2003",6.1
"04/23/2003",6.03
"04/24/2003",6.025
"04/25/2003",5.995
"04/28/2003",6.063
"04/29/2003",6.23
"04/30/2003",6.265
"05/01/2003",6.315
"05/02/2003",6.31
"05/05/2003",6.2775
"05/06/2003",6.295
"05/07/2003",6.27
"05/08/2003",6.245
"05/09/2003",6.38
"05/12/2003",6.425
"05/13/2003",6.4425
"05/14/2003",6.4925
"05/15/2003",6.4875
"05/16/2003",6.42
"05/19/2003",6.37
"05/20/2003",6.4275
"05/21/2003",6.4
"05/22/2003",6.2675
"05/23/2003",6.2825
"05/27/2003",6.305
"05/28/2003",6.23
"05/29/2003",6.3
"05/30/2003",6.245
"06/02/2003",6.125
"06/03/2003",6.1025
"06/04/2003",6.1525
"06/05/2003",6.1875
"06/06/2003",6.315
"06/09/2003",6.255
"06/10/2003",6.335
"06/11/2003",6.295
"06/12/2003",6.245
"06/13/2003",6.145
"06/16/2003",6.1725
"06/17/2003",6.2125
"06/18/2003",6.29
"06/19/2003",6.3
"06/20/2003",6.2925
"06/23/2003",6.3025
"06/24/2003",6.3575
"06/25/2003",6.419
"06/26/2003",6.2645
"06/27/2003",6.273
"06/30/2003",6.1565
"07/01/2003",6.1825
"07/02/2003",6.1925
"07/03/2003",6.1475
"07/07/2003",6.055
"07/08/2003",6.0175
"07/09/2003",6.1
"07/10/2003",6.0275
"07/11/2003",6.0425
"07/14/2003",5.995
"07/15/2003",5.8525
"07/16/2003",5.82
"07/17/2003",5.7275
"07/18/2003",5.605
"07/21/2003",5.5775
"07/22/2003",5.6175
"07/23/2003",5.5675
"07/24/2003",5.4775
"07/25/2003",5.495
"07/28/2003",5.5105
"07/29/2003",5.346
"07/30/2003",5.2985
"07/31/2003",5.219
"08/01/2003",5.245
"08/04/2003",5.23
"08/05/2003",5.195
"08/06/2003",5.2
"08/07/2003",5.1925
"08/08/2003",5.24
"08/11/2003",5.3525
"08/12/2003",5.5025
"08/13/2003",5.4725
"08/14/2003",5.5175
"08/15/2003",5.5225
"08/18/2003",5.8225
"08/19/2003",5.6775
"08/20/2003",5.765
"08/21/2003",5.785
"08/22/2003",5.8625
"08/25/2003",5.8625
"08/26/2003",5.767
"08/27/2003",5.818
"08/28/2003",5.8915
"08/29/2003",5.902
"09/02/2003",5.745
"09/03/2003",5.8075
"09/04/2003",5.8825
"09/05/2003",5.8725
"09/08/2003",5.9
"09/09/2003",5.985
"09/10/2003",5.965
"09/11/2003",6.1575
"09/12/2003",6.23
"09/15/2003",6.19
"09/16/2003",6.1075
"09/17/2003",6.1725
"09/18/2003",6.27
"09/19/2003",6.38
"09/22/2003",6.5125
"09/23/2003",6.51
"09/24/2003",6.53
"09/25/2003",6.555
"09/26/2003",6.565
"09/29/2003",6.8325
"09/30/2003",6.7725
"10/01/2003",6.8725
"10/02/2003",6.97
"10/03/2003",6.78
"10/06/2003",6.84
"10/07/2003",6.8775
"10/08/2003",6.785
"10/09/2003",6.925
"10/10/2003",7.135
